Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,1.0,-0.5359892606599331,1.0,1.0,-1.803290647041735,1.0,1.0,37.0,0.7981110901389623,0.7343706970298824,-1.555751537809274,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,6.0,3.0,1.0,0.0,12.4,0.5,1.79,
1.0,51.0,1.0,-2.1715312745088364,1.0,1.0,0.5689700678176347,1.0,19.0,37.0,2.956400082344897,2.9802977051896837,0.7668357633265651,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,10.0,13.0,10.5,0.36682240531392485,0.0,0.0,2.322879574821875,11.0,3.0,2.0,0.0,8.9,1.4,3.51,1.0
1.0,43.0,1.0,1.6423682154858947,1.0,1.0,0.023350103399979224,1.0,37.0,37.0,0.7981110901389623,0.4349137626085756,-0.8780360943167491,0.0,0.0,0.0,1.0,-0.7242717091049654,0.0,3.0,0.0,0.0,2.0,2.0,2.0,-0.5398599459873942,0.0,0.0,-2.6295044537242847,1.0,0.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,2.0,1.1267526565284676,1.0,1.0,0.5689700678176347,1.0,1.0,37.0,-0.9285201036257854,0.7343706970298824,0.23737057309803045,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0.20645681936947374,0.0,0.0,-0.15331243945120493,6.0,3.0,1.0,0.0,12.7,3.7,-1.7,1.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-1.803290647041735,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,0.5056329361471554,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,10.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,7.0,0.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,1.2015729251134666,1.0,1.0,1.0,-0.6407482379983275,-1.0623709094979588,0.7315380839779961,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.228038469611212,0.0,0.0,1.084783567685335,9.0,3.0,3.0,0.0,16.2,0.3,-0.92,
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-0.2217835038021552,1.0,1.0,1.0,0.7981110901389623,0.13545682818726873,1.76223032095621,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,13.0,2.0,-0.33631900998097575,0.0,0.0,-0.7723604430194749,12.0,0.0,1.0,0.0,11.1,0.6,2.02,1.0
1.0,17.0,1.0,-0.10079080722797619,1.0,1.0,-0.06363278947819721,1.0,38.0,38.0,-1.7918357005081593,-0.46345704065534504,-0.07324900516937698,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,9.0,4.0,-0.43808947798418496,0.0,0.0,-0.15331243945120493,12.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,43.0,1.0,0.48105060333866184,1.0,1.0,-0.2217835038021552,1.0,1.0,1.0,0.22256735888404638,-0.7629139750766519,0.6256450459322892,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,8.0,9.0,8.0,0.29618444865897,0.0,0.0,1.084783567685335,9.0,3.0,2.0,0.0,9.4,-0.8,-3.12,0.0
1.0,1.0,2.0,0.48105060333866184,1.0,1.0,-0.37993421812611317,1.0,19.0,1.0,-0.6407482379983275,-0.7629139750766519,-0.2003206508242251,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,8.0,8.0,7.0,0.34176307968612035,0.0,0.0,1.084783567685335,8.0,3.0,2.0,0.0,10.8,1.4,1.74,1.0
1.0,39.0,2.0,0.6135023065570835,1.0,1.0,0.023350103399979224,1.0,3.0,1.0,-1.2162919692532435,-0.7629139750766519,0.6327045818020026,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,7.0,7.0,2.0,-0.031007605971348048,0.0,0.0,-0.7723604430194749,10.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0
1.0,1.0,2.0,-0.10079080722797619,1.0,1.0,-1.0125370754219452,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,-0.8497979508378946,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,11.0,3.0,-0.33631900998097575,0.0,0.0,-0.15331243945120493,14.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0
1.0,16.0,2.0,-2.1715312745088364,1.0,1.0,0.9643468536275297,1.0,3.0,3.0,-1.2162919692532435,-1.3618278439192657,1.1621697720305373,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,17.0,1.0,-0.3538681687346033,1.0,1.0,-0.45900957528809216,1.0,37.0,38.0,0.7981110901389623,0.13545682818726873,-0.8003811997498977,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.6406774828498331,0.0,0.0,-0.7723604430194749,6.0,2.0,1.0,0.0,11.1,0.6,2.02,1.0
1.0,1.0,2.0,-2.1715312745088364,1.0,1.0,0.17359328200773974,1.0,19.0,19.0,-0.6407482379983275,0.13545682818726873,1.5433847089950827,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,10.0,16.0,10.5,0.30644184056560836,0.0,0.0,2.322879574821875,16.0,3.0,1.0,0.0,11.1,0.6,2.02,1.0
1.0,39.0,1.0,-0.4200940203438141,1.0,1.0,0.023350103399979224,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,-1.9157878671646773,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,1.0,1.1267526565284676,1.0,1.0,-0.6171602896120502,1.0,38.0,38.0,0.7981110901389623,0.7343706970298824,0.4420971133197309,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,8.0,6.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,8.0,3.0,1.0,0.0,13.9,-0.3,0.79,1.0
1.0,17.0,2.0,0.8831361309660133,1.0,1.0,-0.45900957528809216,1.0,3.0,4.0,-1.2162919692532435,-1.3618278439192657,-0.30621368886993205,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,6.0,3.0,0.20645681936947374,0.0,0.0,-0.15331243945120493,9.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,0.023350103399979224,1.0,37.0,1.0,-0.3529763723708695,-0.7629139750766519,1.6986944981287853,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,11.0,4.0,-0.13277807397455726,0.0,0.0,-0.7723604430194749,11.0,1.0,3.0,0.0,12.4,0.5,1.79,1.0
1.0,39.0,1.0,-0.6944582627248305,1.0,1.0,1.3597236394374246,1.0,37.0,19.0,-0.06520450674341156,-0.7629139750766519,0.6962404046294272,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,7.0,5.0,0.396428359642131,0.0,0.0,-0.15331243945120493,11.0,2.0,3.0,0.0,15.5,2.8,-4.06,1.0
1.0,1.0,1.0,-2.1715312745088364,1.0,1.0,0.023350103399979224,1.0,1.0,37.0,0.22256735888404638,0.13545682818726873,-0.645071410616194,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,11.1,0.6,2.02,1.0
1.0,44.0,1.0,-0.6944582627248305,1.0,1.0,-0.2217835038021552,1.0,38.0,38.0,0.7981110901389623,-0.46345704065534504,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,16.0,4.0,-0.01065351237070591,0.0,0.0,-0.15331243945120493,15.0,1.0,1.0,0.0,16.2,0.3,-0.92,1.0
1.0,43.0,1.0,-2.1715312745088364,1.0,1.0,0.023350103399979224,1.0,37.0,1.0,0.7981110901389623,1.0338276314511894,-1.0333458834504528,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,10.0,13.0,6.0,-0.2006250526433632,0.0,0.0,2.322879574821875,11.0,1.0,3.0,0.0,16.2,0.3,-0.92,0.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,-0.6171602896120502,1.0,19.0,38.0,0.7981110901389623,0.4349137626085756,-0.6238928030070529,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,8.0,12.0,5.0,0.07157702577588713,0.0,0.0,1.084783567685335,12.0,2.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,7.0,1.0,-0.6944582627248305,1.0,1.0,0.5689700678176347,1.0,3.0,19.0,-1.2162919692532435,1.0338276314511894,0.908026480720841,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,10.0,5.0,1.373424852472939,0.0,0.0,-0.15331243945120493,9.0,0.0,1.0,0.0,15.5,2.8,-4.06,1.0
1.0,1.0,1.0,0.8831361309660133,1.0,1.0,-1.803290647041735,1.0,3.0,19.0,-0.6407482379983275,-0.46345704065534504,-1.2804296388904357,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,7.0,6.0,0.5359992871893888,0.0,0.0,-0.15331243945120493,8.0,3.0,3.0,0.0,15.5,2.8,-4.06,1.0
1.0,39.0,2.0,-0.3538681687346033,1.0,1.0,0.023350103399979224,1.0,37.0,37.0,-0.3529763723708695,0.13545682818726873,-1.2098342801932978,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,14.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0
1.0,17.0,2.0,0.48105060333866184,1.0,1.0,-0.6962356467740292,1.0,3.0,38.0,-1.2162919692532435,-1.6612847783405724,-0.5179997649613459,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,8.0,11.0,7.0,0.8308428716329718,0.0,0.0,1.084783567685335,11.0,3.0,3.0,0.0,10.8,1.4,1.74,1.0
1.0,39.0,1.0,0.48105060333866184,1.0,1.0,-1.486989218393819,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,8.0,11.0,6.0,0.3455431256405264,0.0,0.0,1.084783567685335,11.0,3.0,2.0,0.0,12.7,3.7,-1.7,1.0
1.0,16.0,1.0,-2.1715312745088364,1.0,1.0,1.7551004252473195,1.0,1.0,3.0,-0.3529763723708695,1.0338276314511894,2.3728801736864535,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0
1.0,1.0,1.0,-2.1715312745088364,1.0,1.0,0.023350103399979224,1.0,38.0,37.0,-0.3529763723708695,-0.46345704065534504,0.6256450459322892,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,1.0,1.0,-0.10079080722797619,1.0,1.0,-0.6171602896120502,1.0,37.0,37.0,-0.9285201036257854,-1.0623709094979588,-0.2214992584333663,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,7.0,6.0,-0.33631900998097575,0.0,0.0,-0.15331243945120493,6.0,2.0,1.0,0.0,11.1,0.6,2.02,1.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,19.0,37.0,-0.9285201036257854,0.7343706970298824,0.4067994339711619,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,11.0,4.0,-0.43808947798418496,0.0,0.0,-0.7723604430194749,11.0,1.0,1.0,0.0,13.9,-0.3,0.79,0.0
1.0,39.0,1.0,1.1267526565284676,1.0,1.0,-2.3963558257565776,1.0,37.0,37.0,0.7981110901389623,0.13545682818726873,1.8963615024807725,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,7.0,5.0,0.9663429804601021,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,9.4,-0.8,-3.12,
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,0.023350103399979224,1.0,1.0,19.0,-0.9285201036257854,-0.46345704065534504,-0.8568574867076079,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,7.0,11.0,4.0,0.3150119852395632,0.0,0.0,0.46573556411706507,7.0,1.0,1.0,0.0,16.2,0.3,-0.92,1.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,1.0,1.0,-0.3529763723708695,-0.46345704065534504,-2.198169301953229,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,8.9,1.4,3.51,
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,37.0,3.0,0.7981110901389623,-1.0623709094979588,2.3728801736864535,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,6.0,5.0,0.884926606057535,0.0,0.0,-0.7723604430194749,6.0,2.0,3.0,0.0,12.4,0.5,1.79,1.0
1.0,39.0,1.0,1.1267526565284676,1.0,1.0,-1.803290647041735,1.0,37.0,37.0,0.7981110901389623,1.0338276314511894,0.908026480720841,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,16.0,2.0,-0.7434008819938126,0.0,0.0,-0.15331243945120493,12.0,1.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,2.0,-0.5359892606599331,1.0,1.0,0.8852714964655507,1.0,38.0,1.0,0.7981110901389623,0.7343706970298824,0.7244785481082827,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,6.0,6.0,0.8170796273887291,0.0,0.0,-0.15331243945120493,8.0,3.0,2.0,0.0,10.8,1.4,1.74,0.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,0.023350103399979224,1.0,19.0,19.0,-0.6407482379983275,-0.7629139750766519,1.6139800676922207,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,8.0,2.0,-0.33631900998097575,0.0,0.0,-0.7723604430194749,5.0,0.0,1.0,0.0,15.5,2.8,-4.06,
1.0,39.0,1.0,-2.1715312745088364,1.0,1.0,0.023350103399979224,1.0,37.0,38.0,0.7981110901389623,0.7343706970298824,1.5080870296465136,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,6.0,4.0,0.1725333300350704,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,38.0,38.0,-1.5040638348807014,-0.7629139750766519,0.8162525144145609,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,5.0,0.8035102316549679,0.0,0.0,-0.7723604430194749,6.0,2.0,3.0,0.0,10.8,1.4,1.74,0.0
1.0,1.0,2.0,-0.10079080722797619,1.0,1.0,-1.0125370754219452,1.0,19.0,1.0,0.7981110901389623,0.4349137626085756,-0.7015476975739042,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,8.0,3.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,9.0,0.0,1.0,0.0,15.5,2.8,-4.06,
1.0,17.0,1.0,0.8831361309660133,1.0,1.0,0.09451792484576077,1.0,19.0,37.0,-0.3529763723708695,-0.46345704065534504,-0.12972529212708714,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,6.0,7.0,4.0,0.7831561380543258,0.0,0.0,-0.15331243945120493,10.0,3.0,1.0,0.0,10.8,1.4,1.74,1.0
1.0,42.0,1.0,0.6135023065570835,1.0,1.0,-1.803290647041735,1.0,37.0,37.0,0.7981110901389623,-0.16400010623403813,0.908026480720841,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,7.0,7.0,0.0,-1.8628760300291143,0.0,0.0,1.084783567685335,13.0,1.0,2.0,0.0,16.2,0.3,-0.92,
1.0,43.0,1.0,1.6423682154858947,1.0,1.0,-0.2217835038021552,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,-0.2214992584333663,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,6.0,5.0,0.8170796273887291,0.0,0.0,-0.7723604430194749,7.0,2.0,3.0,0.0,9.4,-0.8,-3.12,
1.0,39.0,1.0,1.6423682154858947,1.0,1.0,1.3597236394374246,1.0,37.0,38.0,2.956400082344897,2.9802977051896837,-0.009713182341952412,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,5.0,1.6176739756806418,0.0,0.0,-0.7723604430194749,5.0,2.0,3.0,0.0,8.9,1.4,3.51,
1.0,43.0,1.0,0.48105060333866184,1.0,1.0,-2.3963558257565776,1.0,34.0,34.0,-1.7918357005081593,-1.9607417127618794,-1.2098342801932978,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,10.0,16.0,10.5,0.2849233251342668,0.0,0.0,2.322879574821875,16.0,3.0,2.0,0.0,7.6,2.6,0.32,0.0
1.0,39.0,1.0,0.48105060333866184,1.0,1.0,0.023350103399979224,1.0,38.0,38.0,0.22256735888404638,0.4349137626085756,2.3728801736864535,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,7.0,9.0,6.0,0.38964366177524934,0.0,0.0,1.084783567685335,11.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0
1.0,7.0,1.0,1.6423682154858947,1.0,1.0,-1.0125370754219452,1.0,37.0,37.0,-0.06520450674341156,0.13545682818726873,-0.5038806932219181,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0
1.0,17.0,1.0,-0.5005111258692845,1.0,1.0,0.023350103399979224,1.0,1.0,19.0,-0.3529763723708695,0.7343706970298824,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,8.0,3.0,0.4778447340446981,0.0,0.0,-0.7723604430194749,8.0,1.0,1.0,0.0,7.6,2.6,0.32,1.0
1.0,7.0,1.0,-0.6944582627248305,1.0,1.0,-0.2217835038021552,1.0,1.0,19.0,-0.3529763723708695,0.7343706970298824,0.20207289374946147,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,8.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,1.0
1.0,42.0,1.0,-0.4200940203438141,1.0,1.0,0.5689700678176347,1.0,19.0,19.0,2.956400082344897,2.9802977051896837,-0.5038806932219181,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,4.0,4.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0
1.0,17.0,1.0,1.1267526565284676,1.0,1.0,0.9643468536275297,1.0,1.0,38.0,2.956400082344897,0.4349137626085756,0.39973989810144855,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,6.0,10.0,2.0,0.07076286203186118,0.0,0.0,-0.15331243945120493,0.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,1.0,-0.3538681687346033,1.0,1.0,0.023350103399979224,1.0,19.0,19.0,0.7981110901389623,0.13545682818726873,-1.9157878671646773,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,7.0,4.0,-0.43808947798418496,0.0,0.0,-0.7723604430194749,10.0,1.0,1.0,0.0,16.2,0.3,-0.92,
1.0,1.0,1.0,-0.3538681687346033,1.0,1.0,-0.45900957528809216,1.0,1.0,4.0,0.7981110901389623,1.0338276314511894,-0.37680904756707,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,1.0,0.0,0.0,5.0,8.0,5.0,-0.09206988677327373,0.0,0.0,-0.7723604430194749,10.0,1.0,3.0,0.0,16.2,0.3,-0.92,0.0
1.0,17.0,2.0,-0.3538681687346033,1.0,1.0,-1.486989218393819,1.0,19.0,19.0,-0.6407482379983275,-0.7629139750766519,-1.2451319595418666,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,6.0,5.0,-0.01065351237070591,0.0,0.0,-0.7723604430194749,8.0,1.0,1.0,0.0,8.9,1.4,3.51,
1.0,1.0,1.0,-0.6944582627248305,1.0,1.0,0.5689700678176347,1.0,38.0,1.0,0.7981110901389623,-0.7629139750766519,0.7880143709357074,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,7.0,6.0,1.6990903500832089,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,12.4,0.5,1.79,
1.0,1.0,2.0,1.1267526565284676,1.0,1.0,0.5689700678176347,1.0,1.0,1.0,-0.6407482379983275,-1.0623709094979588,0.3150254676648818,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.34215077670708555,0.0,0.0,-0.15331243945120493,6.0,3.0,1.0,0.0,16.2,0.3,-0.92,0.0
1.0,39.0,1.0,-0.10079080722797619,1.0,1.0,0.023350103399979224,1.0,19.0,19.0,-0.9285201036257854,-1.6612847783405724,-1.8098948291189703,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,6.0,0.0,-1.8628760300291143,0.0,0.0,-0.15331243945120493,6.0,0.0,0.0,0.0,15.5,2.8,-4.06,1.0
1.0,44.0,1.0,-0.5359892606599331,1.0,1.0,-0.7041431824902266,1.0,37.0,1.0,0.7981110901389623,0.13545682818726873,-0.22855879430307968,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,7.0,9.0,5.0,0.3150119852395632,0.0,0.0,1.703831571253605,10.0,3.0,2.0,0.0,16.2,0.3,-0.92,1.0
1.0,1.0,1.0,0.48105060333866184,1.0,1.0,1.9132511395712775,1.0,37.0,37.0,0.7981110901389623,0.7343706970298824,1.119812556812255,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,0.0,0.0,0.0,8.0,8.0,7.0,0.6406774828498331,0.0,0.0,1.084783567685335,8.0,3.0,2.0,0.0,12.7,3.7,-1.7,
1.0,1.0,1.0,-2.1715312745088364,1.0,1.0,-0.45900957528809216,1.0,1.0,1.0,-0.6407482379983275,-1.0623709094979588,-0.05912993342994918,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-1.8628760300291143,0.0,0.0,-2.6295044537242847,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0
1.0,42.0,1.0,-0.6944582627248305,1.0,1.0,-1.0125370754219452,1.0,3.0,1.0,-1.2162919692532435,-1.3618278439192657,-0.9768695964927426,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,9.0,1.0,-0.7434008819938126,0.0,0.0,-0.15331243945120493,6.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,17.0,1.0,-0.4200940203438141,1.0,1.0,-0.2217835038021552,1.0,38.0,19.0,0.22256735888404638,-1.0623709094979588,-0.5109402290916315,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,
1.0,44.0,1.0,-0.6944582627248305,1.0,1.0,0.5689700678176347,1.0,1.0,38.0,-1.5040638348807014,0.7343706970298824,0.908026480720841,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,3.0,0.0,0.0,6.0,16.0,3.0,-0.2345485419777665,0.0,0.0,-0.15331243945120493,14.0,1.0,1.0,0.0,15.5,2.8,-4.06,1.0
1.0,39.0,2.0,-0.3538681687346033,1.0,1.0,0.8061961393035717,1.0,19.0,5.0,-0.6407482379983275,-1.6612847783405724,-1.9157878671646773,1.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,8.0,3.0,-0.4720129673185883,0.0,0.0,-0.7723604430194749,5.0,0.0,3.0,0.0,9.4,-0.8,-3.12,0.0
1.0,1.0,1.0,-0.39407672149733847,1.0,1.0,-0.6171602896120502,1.0,3.0,3.0,-1.2162919692532435,-1.3618278439192657,0.37150175462259294,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,7.0,4.0,-0.031007605971348048,0.0,0.0,-0.7723604430194749,5.0,2.0,2.0,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,-0.3538681687346033,1.0,1.0,0.25266863916971877,1.0,1.0,3.0,0.7981110901389623,-0.46345704065534504,0.7032999404991406,0.0,0.0,0.0,1.0,1.3806973093506187,0.0,2.0,0.0,0.0,5.0,5.0,0.0,-1.8628760300291143,0.0,0.0,-0.7723604430194749,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,5.0,2.0,-0.5359892606599331,1.0,1.0,1.9132511395712775,1.0,3.0,1.0,0.7981110901389623,-0.16400010623403813,0.7738952991962785,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.34215077670708555,0.0,0.0,-0.15331243945120493,8.0,3.0,3.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,1.0,-0.10079080722797619,1.0,1.0,-1.3288385040698611,1.0,38.0,37.0,0.7981110901389623,-0.16400010623403813,-1.231012887802439,1.0,0.0,0.0,1.0,-0.7242717091049654,0.0,2.0,0.0,0.0,6.0,7.0,5.0,0.884926606057535,0.0,0.0,-0.15331243945120493,6.0,3.0,3.0,0.0,11.1,0.6,2.02,1.0
